,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ADCY8,0.21819794661836073,-0.3858812176131125,1.2079726765331344,-0.3194453195088704,0.7493888495280798,,False
TMEM71,2.234052626351796,0.3639309803479917,0.6697617635544687,0.5433737787845436,0.5868724756565109,,False
SLA,0.3368217964916864,1.1002773408560047,1.0759712330155804,1.0225899234985143,0.3065017758817459,,False
ARC,3.4253990249133373,-0.7174977483735926,0.49753096496146526,-1.4421167704188305,0.14926943478109986,,False
SLURP1,0.8304994558063038,-1.0597544909962118,1.355887946382851,-0.7815944479950245,0.4344529507944874,,False
LYPD2,1.890438132287974,-1.8370771544403453,1.1465453315038232,-1.602271714831207,0.10909553759683818,,False
GPIHBP1,0.37091892770484425,-1.9172454173580329,1.407844000690737,-1.3618308679209956,0.17325126755210363,,False
MAFA,2.629740254640955,0.8407669944262807,0.37386101093555485,2.248875838436145,0.02452039661340366,,False
MIR661,0.18342164141194947,0.37088222981436364,1.5199530275931996,0.2440090075689014,0.8072238437153759,,False
SPATC1,0.8997908496163021,-0.5135911709259687,1.1873848226614006,-0.4325397808056929,0.665349146002121,,False
C9orf66,2.418338278339938,-0.6202495680393404,0.39588794050076204,-1.566730138975139,0.11717778290203809,,False
DMRT1,0.3602968482584346,-0.9198312243235923,1.265125400723746,-0.7270672328587983,0.4671847704286638,,False
DMRT2,2.1640867392065366,-0.4245410851516685,0.5346510059356105,-0.7940527193224753,0.42716474089185974,,False
KCNV2,0.5231195129306824,-0.13486551363400473,1.2835698897381398,-0.10507064298736282,0.916319753836539,,False
GLIS3-AS1,0.6077339389885803,-0.794938578189577,1.1730751436794735,-0.6776535863646114,0.4979913612792084,,False
RLN1,1.6194913927482917,0.7139036343912484,0.5788792301832989,1.2332514230389555,0.21748197531300772,,False
MLANA,1.118340133518301,-1.1373742905916233,1.092812230287588,-1.0407774172625321,0.2979788632668464,,False
TYRP1,0.37065148224840866,-0.17426317620768308,1.3627803966849847,-0.1278732630962295,0.898249270270598,,False
C9orf92,0.772759380613401,-0.6209033873447892,0.9148470123359088,-0.6786964147802332,0.4973302382897963,,False
ADAMTSL1,0.3942329432991197,-2.078747397409564,1.257266580101454,-1.653386346467446,0.09825225982097346,,False
SCARNA8,1.40897392765588,-0.19861175401606038,0.5166372423034428,-0.3844317400165421,0.7006584793940418,,False
IFNA1,1.1668988529583746,-2.724084141578605,1.3881320490106948,-1.9624099476127124,0.04971477554890495,,False
MIR31,0.3469875329580479,0.8928654205434298,1.2141946697975843,0.7353560699556336,0.4621226687065568,,False
LRRC19,0.9927585645488238,-1.617483467480979,0.9324705790937655,-1.734621449454151,0.08280787771140755,,False
TEK,1.1307364432404867,0.6999623236772824,0.5745464806246134,1.218286678766745,0.22311505049115554,,False
EQTN,0.3454610572939704,-1.0479987403377258,1.1200711186837515,-0.935653748102423,0.3494514915806409,,False
TAF1L,0.6788195524720353,0.32856095539304797,0.8129520540468593,0.4041578513240455,0.6860966458214675,,False
SPINK4,0.9409554248069747,-1.4562810885029898,0.8239047142461791,-1.767535812482145,0.07713853689167087,,False
SNORD121B,1.3699509846869806,0.10609768888666384,1.3220865330780367,0.08025018501599197,0.9360382769628445,,False
C9orf24,2.192361891002509,-0.2283722992404056,0.5254952131723494,-0.43458492773273877,0.6638637372591107,,False
DNAI1,1.5349205911660928,0.051166775361853496,0.6530218490260752,0.07835384901464516,0.9375465837634063,,False
CNTFR,0.404557792834733,-0.8287779859686853,1.4193444760218197,-0.5839160260035031,0.5592768104405585,,False
ARID3C,2.8290035401060356,-0.9007221280791797,0.4458257650206496,-2.0203456120071044,0.04334755069729469,,False
CCL27,1.895324968975487,-0.4096063745097312,0.7061094822950992,-0.5800890439516112,0.561854571678573,,False
C9orf131,0.8910161182382886,-1.2365964480459264,1.2247799918263989,-1.009647819443806,0.3126640505291628,,False
FAM221B,0.47004233379006727,-1.0463308423376243,1.0080899336677118,-1.037934024924524,0.29930077152327683,,False
CCIN,0.62583627085183,0.7362597522726532,0.895682536330173,0.8220097215351396,0.4110713640378326,,False
FRMPD1,1.0709348876082927,-0.4588902622209268,0.6305050591243082,-0.7278137670429914,0.46672759590653456,,False
FAM95B1,2.870287841834516,-0.6931259606012328,0.49667117179569414,-1.395542966778733,0.16285216738045039,,False
LOC286297,0.8305594941481281,-0.13549936180163222,0.8563815186499062,-0.15822312701849087,0.8742809805674552,,False
FAM27C,0.37410838742184843,-0.6886670530215497,1.4366402472496402,-0.479359432077697,0.6316829484993092,,False
PTGER4P2-CDK2AP2P2,1.683125279810897,-0.5550280770540591,0.4807529189435047,-1.1544975707558478,0.24829623393164035,,False
AQP7P1,2.3019384834363916,0.5379999246743229,0.47800571976567935,1.1255093870802488,0.260373241668033,,False
FAM27B,0.9341789188078851,-0.49069592161548603,1.3303545765102383,-0.3688459680446025,0.712242539142764,,False
LOC440896,1.596626530763175,0.9620182666800802,1.0480987257931087,0.9178698943194589,0.35868698467129356,,False
FOXD4L6,0.46731171957443757,-1.8283925312768246,1.4730581362139736,-1.2412222480072137,0.2145236582245933,,False
ANKRD20A4,0.9251287645141957,-0.006152058934263621,0.7052441534182305,-0.00872330370190998,0.9930398989298372,,False
CBWD3,2.029350331703297,0.2911421818913603,0.5283122766336338,0.5510797207789614,0.5815790263560336,,False
FOXD4L3,0.4556280037854731,-2.6122914519288565,1.1768155340917044,-2.2197968808638207,0.0264325587605645,,False
TMC1,1.2570678746439958,0.6734660277333023,0.6683804833212171,1.007608756597462,0.3136423234887731,,False
RORB,0.5023833561175474,-0.5177084439983105,1.4765506053151052,-0.35062018337517686,0.7258733125399359,,False
PRUNE2,3.2460667338934655,0.3027362157461427,0.3997155645714147,0.7573791029897577,0.44882277197335707,,False
C9orf153,0.9399781980713531,-0.9775483523239513,0.9983326613599512,-0.9791809786051805,0.32749056540766774,,False
CTSL3P,0.23225792387834907,-0.3693761469624836,2.4565288527484905,-0.15036507572431182,0.880476593497302,,False
MIR3153,2.7706927468432148,-0.6127592935899505,0.4540179245108123,-1.3496367885699143,0.17713251755582038,,False
LOC100129316,0.3163928916075648,0.40197825873605475,1.246576301395632,0.32246582763206005,0.7470998218419018,,False
LINC00475,0.6610202572155657,0.112010738659909,0.8106990172183264,0.13816562778654978,0.8901095195681952,,False
OMD,0.3832773136723854,-1.326574158744556,1.3496877222429118,-0.9828748805242553,0.3256690222025641,,False
ECM2,2.587972071466188,2.4078118548132106,0.7259426121221296,3.316807437125801,0.0009105234880653463,,False
C9orf129,2.0265320442759656,-0.7185349327394146,1.2656150045935852,-0.567735788633567,0.5702143864413027,,False
MIRLET7F1,0.34243546579263384,-0.13434011451438801,1.4145021947530096,-0.0949734224610698,0.9243359372806622,,False
LOC100132077,0.6427194764917292,-0.026934228372906644,1.0086752784690987,-0.02670257608948804,0.9786969584439383,,False
FBP2,2.2081078915254717,-0.2633865382151531,0.9630965370059388,-0.2734788550210818,0.7844851442892523,,False
MIR23B,2.1553950653632863,-0.6682967924582905,0.5176983296507774,-1.2909000361447989,0.19673834288875536,,False
MIR3074,1.2306772008171487,-0.8373254481807887,1.240372289548268,-0.6750597826445597,0.49963778374113077,,False
LOC100507346,0.227808132074114,0.04973998006377786,2.505971227260766,0.019848583863489838,0.9841641611861023,,False
LOC158435,1.7023415103100636,-1.4797175047298274,0.7783814607230292,-1.9010184329870032,0.05729959825972865,,False
LOC158434,1.236966777462921,-1.350987041035198,0.787930877717839,-1.7146009621404779,0.08641841223131246,,False
LOC441455,0.6969839228895499,-0.1355680864704349,1.1350940303184538,-0.1194333534045641,0.90493203820343,,False
LOC441454,1.297168413890482,-0.226267704388934,0.9767116043341922,-0.23166275836681277,0.8167999590315267,,False
GABBR2,3.0805274356464145,-0.057812339494513205,0.46000221631184984,-0.12567839337391457,0.8999865058238169,,False
TMEFF1,1.2132684674235503,0.2993253946906233,0.7238784258854357,0.41350230092089507,0.6792386369842071,,False
GRIN3A,2.260526629606114,-1.1778880659469768,0.9915804881076349,-1.1878895158525127,0.23487694074010457,,False
TAL2,1.37343756597572,1.6841071313873701,0.555503117581994,3.0316789916823295,0.002431976844709851,,False
FRRS1L,1.257612605982821,0.747923964957782,0.6270574780005721,1.1927518468364389,0.23296657378817154,,False
AKAP2,1.7078540207023905,0.07931828200217816,0.6662847112603418,0.11904562818519426,0.9052392067179827,,False
GNG10,2.161114335741044,-1.1316981828744588,0.43147357407396736,-2.622867890121243,0.008719307512220938,,False
C9orf84,1.6040173336355306,-1.154321627488367,1.0146506448293309,-1.1376542590011653,0.2552648803237896,,False
MIR4668,0.23164126153930656,0.17856441590291872,1.3404077727606891,0.1332164879461639,0.8940221715716443,,False
SLC46A2,0.4946723677682246,-0.9235390140564301,1.1471268096364993,-0.8050888587889254,0.4207684045028053,,False
FAM225A,0.8388558236154862,-0.20934189401798328,0.9256430229048126,-0.2261583448887625,0.8210782672343928,,False
ORM1,1.9808222793484667,0.07732954163932877,1.1396791912220545,0.06785202558310281,0.9459034287263548,,False
TNFSF8,0.22382027720766992,-1.209224870334456,1.7603823889366097,-0.6869103428516515,0.4921392288340679,,False
DEC1,1.142927555675574,1.0371903769832147,0.661357976794874,1.568273784206444,0.11681725133267615,,False
GGTA1P,0.2953125490332061,0.5327705514740659,1.1577071661613028,0.4601945699624661,0.6453765682103505,,False
MORN5,0.6089182486788474,-0.6737423904111508,0.9227287075914105,-0.7301630315261501,0.46529053672586995,,False
OR1J1,0.5994805333385606,-0.3175996815391943,1.4143680973527417,-0.2245523510701651,0.8223275365032808,,False
OR1Q1,0.28033580587565154,0.29071955839722496,1.5423565204321685,0.18849050433278897,0.8504921585535246,,False
CRB2,0.37196723725404746,-0.8260224173067895,1.2712547692866651,-0.6497693753159272,0.5158412035736035,,False
ANGPTL2,1.2779376964314797,-0.15924556927599048,0.7051390357319541,-0.2258357021898371,0.8213292079783917,,False
TTC16,0.45321424979282765,-0.6642968811523504,0.8914891501138382,-0.7451541962877769,0.45617850894437006,,False
MIR3960,0.7506759429479875,-0.4154070156638864,0.9791937304286074,-0.42423373716052765,0.6713953588017768,,False
C9orf50,2.1097967799028874,-0.44053167185891645,0.5281670253534881,-0.8340764392931959,0.4042379108774753,,False
PRDM12,2.782251967149919,-0.3279062646904566,0.4224865650715007,-0.7761341822430791,0.43766976280117853,,False
QRFP,0.7697565538156889,-0.5502463855246934,1.3326026814878378,-0.41291105981442927,0.6796717776994613,,False
SNORD24,3.3988107870930997,0.1449592957516892,0.35857008651163735,0.40427046539752154,0.6860138414547309,,False
SNORD36B,0.595653067715156,-0.3120053608549134,0.8700470703221372,-0.3586074495249925,0.7198887730842418,,False
ADAMTSL2,0.2959001811708169,-0.5296848263451421,1.5489966460046471,-0.3419535011333737,0.7323858857659278,,False
SARDH,1.8086591494777584,-0.49014289884436457,0.5180623767662803,-0.9461078835792173,0.3440935631714004,,False
RNU6ATAC,2.634688204075101,1.0426534965515988,0.5082495955511351,2.0514595696253672,0.04022221303764981,,False
PAEP,0.6187911057745883,0.12143728848791699,0.8148699356114857,0.14902659084702807,0.8815326507905552,,False
LHX3,0.3149036409288718,-1.0540313332640134,1.222218267975757,-0.862392062761183,0.3884718068258406,,False
DKFZP434A062,0.43833072508405246,0.5164530502120583,0.8538575553572608,0.6048468470785742,0.5452807630367325,,False
MIR4674,1.738161420684611,-1.0260033978253797,1.1158598016403647,-0.9194733929093135,0.35784801632658936,,False
LCN15,0.43586667363661424,-0.9938991620886007,1.2705848825891255,-0.7822375157362881,0.43407500060621207,,False
MIR4292,3.188555923946277,-0.06225985185614622,0.36661752398087893,-0.16982235649868554,0.8651498443638068,,False
MIR4479,1.5491667184299824,-0.3615049223051858,0.5510189983843912,-0.6560661671650744,0.5117815519417562,,False
PTGDS,2.367539851867962,-1.1123988907124964,0.814691617495026,-1.3654232679266372,0.17212005487404813,,False
LCNL1,0.25617542073164806,-0.1705039952137576,1.142405440909195,-0.14924998525747588,0.8813563791183876,,False
C9orf139,0.48459456809930684,-2.0527929019939637,1.1897848561701871,-1.7253479831653964,0.08446477949638523,,False
FUT7,0.46698179154421443,-1.1990869275185856,1.2237206750967042,-0.9798697953876019,0.3271503942240248,,False
FAM166A,2.841322006953477,0.2697911296879496,0.5749345696036247,0.46925536217790986,0.6388871175989796,,False
TUBBP5,2.4373134946246306,0.3972887816296914,0.46708047023971516,0.8505788765387573,0.3950033275723106,,False
FAM157B,1.766321921390206,-0.8534517160398244,1.0421143521843064,-0.8189616756078267,0.4128082795322935,,False
CRLF2,3.144662688310114,0.4325706107745814,0.4661954744010626,0.9278738952374425,0.35347298701193464,,False
ASMT,1.2740867336043002,0.34047256310967267,0.7590953735195268,0.44852409194786697,0.6537750029632432,,False
ARSH,0.4085695558396609,-0.934816100592339,1.3996009923272534,-0.6679161458995031,0.504187120392523,,False
NLGN4X,3.025627929306403,0.20048393537724946,0.5694956181567313,0.35203771369856984,0.7248099791222254,,False
MIR4767,1.6713556786076527,-0.875600465148261,0.7392165181277922,-1.1844979700479195,0.23621599936929738,,False
FAM9B,0.614880055842666,-1.5820553195951477,1.1856485253913962,-1.334337525594183,0.18209326463074405,,False
ARHGAP6,1.4611963413667974,-0.7732456225091165,0.7917471472130536,-0.9766320285850574,0.32875135676879386,,False
FRMPD4,2.4495697883164786,0.7084331239271588,0.5126864881386639,1.381805723999405,0.16703136104275984,,False
PIR-FIGF,0.6656603626913201,1.3842159026309535,0.694190783029921,1.993999252754831,0.04615213617945067,,False
BMX,0.6799636771608029,-0.8180523506331339,0.9734683793202743,-0.840348148960257,0.4007132122525986,,False
GRPR,1.3119520398073983,-0.8029413864953231,0.6618676187278338,-1.2131449911972505,0.22507439116280248,,False
MIR4768,0.9526853913373021,-2.570666619422008,2.3552849447841107,-1.0914461220986744,0.2750766270782027,,False
RAI2,1.3932698119703244,-1.3069455864830077,0.8285616680840086,-1.577366702837254,0.11471117237782003,,False
PHKA2-AS1,1.0038389654297566,-0.4226837033070503,0.7866588904560661,-0.5373151037065113,0.5910499742677007,,False
MIR23C,0.35233288192869566,-0.655324511271885,1.172586995220719,-0.5588706969656708,0.5762499692423215,,False
SCARNA9L,1.25875232644861,-0.02430044551921095,0.6197414160768433,-0.03921062057307765,0.9687224661566104,,False
KLHL34,1.2384731620696974,-0.7864146953898371,0.8270456060883671,-0.9508722247002801,0.3416692430715673,,False
SMPX,0.6630267662242458,0.08596537718381848,0.9373174113452147,0.09171426471257277,0.9269250635594412,,False
PTCHD1,0.3765990148535943,-1.217946932967913,1.597543393658778,-0.7623873866602814,0.44582883208479174,,False
CXorf58,2.5224986366662616,0.00768647205463063,0.4231798413965196,0.018163606350587964,0.9855083357688342,,False
ZFX-AS1,0.47306760421961747,0.05508635667875475,0.8891143689184999,0.06195643508242999,0.9505975250808151,,False
SCARNA23,0.21874694021967536,-1.529568105516885,2.0411209762851654,-0.7493765059926506,0.4536303073109623,,False
MAGEB6,0.26727087681233275,-1.2438730713973136,1.3501363060806981,-0.9212944395282167,0.35689672340469636,,False
MAGEB5,0.3769222229285875,-0.39088091920708085,1.737558432089398,-0.22495987011904411,0.8220104931063116,,False
IL1RAPL1,0.7773804254074627,-0.015333108511803686,1.0783699963993245,-0.01421878257277271,0.9886554351753146,,False
GPR34,0.7855424761936018,0.1778294961242649,0.9115509524760211,0.19508453766762185,0.845326767170823,,False
MIR222,0.3144121941279339,-0.588700254012046,1.3045491092461847,-0.4512672231651118,0.6517969650630556,,False
RGN,1.7082313063272985,-0.04366724361200154,0.5928117759064738,-0.07366122838101447,0.9412799502094111,,False
ZNF157,0.561852593412324,0.011823806543494306,0.7991150754084385,0.014796124997956017,0.988194831047715,,False
CFP,2.8943253059028162,-1.5465746166171188,0.45925743741146435,-3.3675548627675025,0.0007583793551509414,,False
GLOD5,0.35951146784125704,-0.8447051842536142,1.5190356518565058,-0.5560798939914601,0.5781562391981574,,False
ERAS,0.9775258400458978,-0.86099357673013,0.803050277072726,-1.0721540124095574,0.2836508621374898,,False
CACNA1F,1.3432422765015302,0.11308509282558395,0.7527492569496267,0.1502294313565181,0.8805836065197848,,False
PAGE1,0.3150543233001342,-0.1523271754023342,1.1426262478885438,-0.13331321215823566,0.8939456790758882,,False
XAGE3,0.23387192691481207,-0.378774866002601,1.669273465148086,-0.22691001439299752,0.8204937147935449,,False
FAM156B,1.9235963033568566,-1.64948165587675,2.873362451689316,-0.5740597239679881,0.5659273868430068,,False
GPR173,2.7758274146898883,0.048539198042645344,0.4828538122466403,0.10052565975776466,0.9199270124735871,,False
MIR98,0.3575452537875246,-1.500920696759382,1.3338466063493666,-1.1252573493943836,0.2604799974067058,,False
