"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ANK3",207.850435083661,-0.0467878421452667,0.138500288338,0.690638690543621,0.795973661585026,FALSE
"MPI",560.462452978133,-0.0387796733829577,0.103748813224604,0.690532099624622,0.795973661585026,FALSE
"ZNF90",14.2111708960467,0.00270593620652746,0.218978070980785,0.690635689270283,0.795973661585026,FALSE
"TRIM46",46.6662333177796,-0.0503401728011232,0.166863072875649,0.690793013670103,0.796032024383072,FALSE
"PI4KAP2",30.4963496564297,-0.047040208991522,0.145246049478163,0.690782551271077,0.796032024383072,FALSE
"PPAT",293.319126380876,-0.0435776972108364,0.130761320562408,0.691181703678424,0.796420160586987,FALSE
"NACA2",2.56406612166315,0.0424489728994841,0.227946275683394,0.691472339238593,0.796635486870392,FALSE
"THOC1",322.395086402396,0.0311524431079396,0.0837416227691394,0.691439833669754,0.796635486870392,FALSE
"LINC00571",1.92749473592612,-0.00400599701838405,0.241631313564606,0.691780468423959,0.796930684421179,FALSE
"ARHGAP19",115.051069665317,-0.0402516365996805,0.112944118453773,0.69199309361992,0.797115825396389,FALSE
"ANK1",43.9759693718898,-0.0493220810245475,0.187246139329469,0.692136730677575,0.797221476224901,FALSE
"SCCPDH",799.921879616552,-0.0301439625696266,0.0798329039558708,0.692209874047538,0.797245920792075,FALSE
"PCDHGA8",4.12265173639171,-0.0462597266222835,0.213317872792253,0.692290172763897,0.797278602174277,FALSE
"PITRM1-AS1",14.809011122084,-0.0483954522587237,0.207767301060982,0.692480189918457,0.797377826486532,FALSE
"HOXC5",7.63039226367084,-0.0467606786038378,0.193624083044266,0.692461197812424,0.797377826486532,FALSE
"FAM131A",164.443963417957,-0.0385961036857994,0.11085742919632,0.692876937106519,0.797774847725749,FALSE
"C18orf21",183.633276920157,-0.0392280582867964,0.110493823469705,0.692969880560044,0.79782203763961,FALSE
"SYS1",365.853560088994,-0.036012994272214,0.0999906436465423,0.693290128025164,0.798027309815514,FALSE
"CBX3",3264.11111326569,-0.0334778170189824,0.0932064713622559,0.693249971972093,0.798027309815514,FALSE
"STAU2-AS1",1.79660061780878,-0.0337796856511484,0.238546399072375,0.69330409071566,0.798027309815514,FALSE
"LOC100506082",2.53052506997362,-0.042862033529496,0.227100500200147,0.693517693656189,0.798093696027189,FALSE
"APOM",14.5410299256612,-0.0485079953468154,0.203216023446546,0.693504461942497,0.798093696027189,FALSE
"ABCA2",686.011813309948,-0.0394076835837556,0.111099350890645,0.693502528057512,0.798093696027189,FALSE
"XPO7",1333.04954515272,-0.0364046829734278,0.110567195572928,0.693775029495017,0.798330004338728,FALSE
"MMP14",3803.68295455453,-0.0599188713883143,0.184350164763985,0.694075772815383,0.798616222673676,FALSE
"WSCD1",62.4526302710608,-0.0466782643059444,0.145184795016278,0.694554587319115,0.799107274710401,FALSE
"KIF20B",461.121917048424,-0.0474290975522175,0.160952632915925,0.69467006753595,0.799180256762907,FALSE
"ADAMTS13",43.4486146204539,-0.0498902461083491,0.181041934506275,0.694749204420602,0.799211419978899,FALSE
"C2orf16",9.58702494309017,0.0288074917256078,0.242170391576972,0.69503521219511,0.799420650431155,FALSE
"PPP1R10",1228.76353012496,-0.0366789969552965,0.110818745769253,0.695032006017755,0.799420650431155,FALSE
"SMKR1",68.6170155413348,-0.0501442789403601,0.167990347398138,0.695096134738,0.799430840304246,FALSE
"IFNL2",69.9056647211668,-0.00988806041175759,0.25322617950319,0.695167192380209,0.799452684167024,FALSE
"SOBP",21.5659780324907,-0.0490448161571871,0.162127708260268,0.695263186631103,0.79950320008392,FALSE
"C19orf38",4.71975828318702,-0.03883408326717,0.22985930576619,0.695321462050441,0.799510337710388,FALSE
"GSDMC",43.9393073226467,-0.0447826708094065,0.16241700080292,0.695429911228644,0.799575161880631,FALSE
"PRR16",13.1363821884367,-0.0148372260653255,0.196687789182298,0.695515212008826,0.799613363312034,FALSE
"MIR4728",3.56316140350417,0.0527349513817818,0.233435355601439,0.69578903639556,0.799868282837001,FALSE
"TFCP2L1",560.058740478122,0.0461780392267994,0.148141928969794,0.695869393439447,0.799900773788194,FALSE
"ZNF133",222.854369008897,0.0442040638163526,0.133561400337661,0.695951478018709,0.799927924205747,FALSE
"PABPC1L",232.590512649772,0.0483064406067583,0.156374289805788,0.696049299597068,0.799927924205747,FALSE
"CYFIP2",522.556044598188,0.0497373988861583,0.19566312853047,0.696027912063809,0.799927924205747,FALSE
"CCDC30",6.45733540304718,-0.0474368834504115,0.205197349639615,0.696557968573475,0.800166085702262,FALSE
"PIK3C2B",250.11026848229,-0.04417235827876,0.137653356644621,0.696615389727512,0.800166085702262,FALSE
"ENOX1",8.7510524667377,0.0490487989600607,0.181504954265574,0.69667342232195,0.800166085702262,FALSE
"GMPR2",718.858910810337,0.0261105570894696,0.0684995640341391,0.696477498263592,0.800166085702262,FALSE
"TMEM169",58.8868157787106,-0.0486966091487062,0.163572697599316,0.696521272063266,0.800166085702262,FALSE
"NUDT2",193.548858409341,-0.0427680594427002,0.127865352304959,0.69635405183532,0.800166085702262,FALSE
"RPL12",12610.2278554372,0.0517326734569077,0.162143451371443,0.696660544672046,0.800166085702262,FALSE
"SNORD24",3.3988107870931,0.0485718799104644,0.211096358778595,0.696504690417498,0.800166085702262,FALSE
"IDH1",2980.37082718803,-0.0308250786597217,0.0831854886236687,0.696851109568658,0.800310305716286,FALSE
"CEACAM6",1581.02298847091,-0.0514689777710091,0.187202029378441,0.696962837120933,0.800378757309993,FALSE
"FBXL14",136.296613572077,-0.0478511551123498,0.155235921144357,0.697093718967714,0.800421489622848,FALSE
"FIGN",75.5612910259604,-0.0418437091163945,0.124695818312673,0.697126581505475,0.800421489622848,FALSE
"LINC00659",5.52550679067501,0.0498237712694033,0.240381374121907,0.697156431274241,0.800421489622848,FALSE
"HAP1",51.9293379156417,-0.0461008874303021,0.188857058681123,0.697505360277272,0.800642506321112,FALSE
"PRKD2",836.463857433053,-0.0519989529659809,0.172496007883504,0.697451583948585,0.800642506321112,FALSE
"CYP2D6",14.2954791447461,-0.0410339023168621,0.223330598830917,0.697468888969869,0.800642506321112,FALSE
"SCN4B",11.7097166396117,-0.0460344353830119,0.224968704072495,0.697664694633242,0.800705686979104,FALSE
"GPAT2",5.66318458363731,-0.0376388633170275,0.238969272224568,0.697664205764354,0.800705686979104,FALSE
"CBX3P2",5.3695809885898,-0.0452438286950348,0.214141623388864,0.697725356699419,0.800715459799669,FALSE
"LYL1",3.65202378525613,0.044684955238486,0.223344265651096,0.697852777839606,0.800801838706162,FALSE
"RFTN2",2.0412479534783,-0.033802687144114,0.238228006728384,0.6983139742514,0.801271190751028,FALSE
"CHRDL2",2.35256746792382,0.0554356034428564,0.235947180178372,0.698407167491592,0.801318243804334,FALSE
"PAK6",48.9430957810107,-0.0386186926184088,0.230182701634475,0.698581088852005,0.801457906404852,FALSE
"ZRANB2",657.407280858976,0.0439133156214182,0.128100355774421,0.698732933342435,0.801512340615052,FALSE
"NRG2",40.3122473835225,-0.0478865719395265,0.174495486160342,0.698698430500733,0.801512340615052,FALSE
"HMGCL",377.788241691465,0.0468369771708944,0.147297018601471,0.698955971600316,0.801657257430158,FALSE
"ADAM28",225.248206279238,0.0449324254990718,0.219483338084589,0.698963683651902,0.801657257430158,FALSE
"CYP1B1-AS1",1.60665108139807,-0.0344049788349564,0.231853294211901,0.699289366546654,0.801970888290676,FALSE
"RPL5",10825.3696367299,0.0396654196801418,0.115342189512041,0.699397551116506,0.802035055817323,FALSE
"RPP38",290.455097377153,-0.0385540427810669,0.119405001283946,0.699603601765362,0.802176961738303,FALSE
"DNMBP-AS1",2.99819990676775,-0.0280551766292189,0.241710985996578,0.699625781282928,0.802176961738303,FALSE
"CREB3L4",181.832086185515,-0.0317941898148362,0.0887227212429888,0.700107645033664,0.802609593063454,FALSE
"WDR92",255.557645363589,-0.0259615495310692,0.0709201332134261,0.700075355121459,0.802609593063454,FALSE
"F8A1",154.497141180177,-0.0480327229428889,0.166804687216226,0.700257213473059,0.802721128247765,FALSE
"DNAH10",16.590230697731,-0.0389050870679618,0.228978049230085,0.700375335145367,0.802796601310624,FALSE
"WDHD1",414.747690340185,-0.0454699278717332,0.149589948646507,0.700700653397295,0.803109541906059,FALSE
"MEIS1-AS3",1.63227944736772,0.0376492826909366,0.23511422112568,0.700761141836761,0.803118923190287,FALSE
"DEGS1",1119.71397230844,-0.0414995319717095,0.126179767994554,0.701132992903738,0.803485118742958,FALSE
"CACNA1H",255.806561683398,-0.0446427051343394,0.201172999279089,0.701511901026114,0.80385934628776,FALSE
"TADA1",152.071216507302,-0.0377384896992165,0.110631700928049,0.701672565334452,0.803923462222841,FALSE
"KCTD3",858.92866733099,-0.0402182845007356,0.117478698213923,0.701649775221617,0.803923462222841,FALSE
"CFHR3",6.72355433302892,-0.0427831647392653,0.230985283115815,0.70185185263184,0.804060129655438,FALSE
"CHAD",4.26279670184889,-0.0171696576206971,0.246562568820178,0.701896579479094,0.804060129655438,FALSE
"MDM1",153.332256939938,0.035886643323929,0.101158498109108,0.702001655736736,0.804120509051666,FALSE
"CIB2",266.396211216221,-0.0470566357764673,0.156352923975269,0.702150256821349,0.804230732022365,FALSE
"MIR205",4.15426810546138,0.0828537655967559,0.262153835214291,0.702546803045178,0.804587024914147,FALSE
"ACER3",345.935074488395,-0.0454724466203254,0.150076358003782,0.702569300382976,0.804587024914147,FALSE
"KPNA3",581.67561224456,0.0451635509529033,0.1424187573909,0.702618522766121,0.804587024914147,FALSE
"CLCA2",867.359832073763,0.0672713540589713,0.224193062606145,0.702984575682684,0.804715646660623,FALSE
"SEC14L1P1",12.8288741911203,0.0484351781158223,0.174525964319743,0.703045288176637,0.804715646660623,FALSE
"MIS18BP1",404.703124456491,-0.0487314943223716,0.177054728831946,0.702878678096517,0.804715646660623,FALSE
"TUBA3D",4.23842101559277,-0.0183999887443817,0.252033935893719,0.702863615269322,0.804715646660623,FALSE
"ALCAM",2838.28570268443,0.0418940733368742,0.126208270446886,0.70303396624366,0.804715646660623,FALSE
"ARSB",276.138545544367,0.0399834928168129,0.118132195475587,0.702949079837106,0.804715646660623,FALSE
"ZNF77",40.6182020208794,0.0422124797592979,0.128427849291194,0.70318365380641,0.804814028339104,FALSE
"DNTTIP2",1027.12272104253,0.0340241635127022,0.0992416101312839,0.703468241038147,0.805041573094808,FALSE
"NHSL2",5.29986249044892,0.0584725845595463,0.199778273234723,0.703487321900758,0.805041573094808,FALSE
"SF3B3",2632.24464166303,-0.0309631598142689,0.0813964906578842,0.703649058564223,0.805166651334201,FALSE
"SCARNA8",1.40897392765588,-0.0331755289518807,0.232220537821445,0.703778278602103,0.805254505807399,FALSE
"TMPPE",23.0363547728393,-0.0487081314728978,0.173103984342161,0.70385703506474,0.805284611684605,FALSE
"ZSWIM8-AS1",14.9379651927838,0.0395699072707524,0.228861961440121,0.703924697266159,0.805302021049164,FALSE
"PISD",458.391105111793,-0.03348957001635,0.0973265404878395,0.704010812240196,0.805304288613968,FALSE
"BRD1",377.56349888068,-0.0406408660620653,0.124085541433107,0.704031570846885,0.805304288613968,FALSE
"NOL11",916.318469374179,0.0401195755012786,0.121549163704474,0.704312794050635,0.805565955504469,FALSE
"ZBED2",342.597391197847,-0.0478459213382118,0.19520388246176,0.704652010750875,0.805615791086278,FALSE
"BCL6",319.345038276942,0.0540978864997041,0.171429489135197,0.704671161841733,0.805615791086278,FALSE
"DLG1-AS1",5.26352272112298,0.0489410181952366,0.211930539838607,0.704489224809264,0.805615791086278,FALSE
"MTNR1A",2.92499813904002,-0.0333371526552542,0.233806785237733,0.704639207135276,0.805615791086278,FALSE
"DIAPH1",2549.64609830926,0.0267057124208335,0.0772892965342329,0.704622437343573,0.805615791086278,FALSE
"SAMD12-AS1",1.87329004597222,0.075366909476906,0.253843094475223,0.704475596877507,0.805615791086278,FALSE
"ZNF287",116.186942786961,-0.0337931511764898,0.0945141767509613,0.704909845545274,0.805828668727492,FALSE
"PDLIM3",3.5523819490321,0.0523038534889907,0.232859499252364,0.705156128280128,0.80605020097829,FALSE
"DMRTA1",39.9970944313017,0.0472896548105105,0.166528070227226,0.705392248378493,0.80626008440165,FALSE
"SUPT6H",2644.05975467388,0.0391264502026456,0.116738109341522,0.705464937412722,0.806283149532739,FALSE
"SERINC5",542.792098932672,-0.0450490878382721,0.144977181464207,0.705682613883129,0.806471906532856,FALSE
"SPHK1",600.794474702919,-0.046254471348484,0.183883930136469,0.705835464699396,0.80658655655721,FALSE
"AIMP1",665.490416385563,-0.0297673404123607,0.0840263470655284,0.705946251237466,0.806653124553601,FALSE
"ZKSCAN7",14.327149310283,0.0937284217375119,0.213209989068753,0.706214924456618,0.806900079249302,FALSE
"PRG2",1.88459849854215,-0.00862383311539941,0.245793023194881,0.706588020351623,0.807163931176315,FALSE
"PAN3-AS1",10.040684980137,-0.0474775680986615,0.179229613591853,0.706656120273735,0.807163931176315,FALSE
"VTA1",578.487930690077,-0.0397329332669302,0.118825655260392,0.70651804803718,0.807163931176315,FALSE
"UPP1",1094.56951211358,-0.0433354263955819,0.192518625885753,0.706622772707205,0.807163931176315,FALSE
"PRR5L",129.978325701309,-0.0449096866285391,0.144282490138825,0.706757949136898,0.807220195551701,FALSE
"SNORA5A",2.69730315899593,0.0415320873207716,0.221204661253866,0.706847481748273,0.807262408497191,FALSE
"GRK5",167.242248946305,0.0284099800473177,0.078732374614299,0.707027730848885,0.807408211154591,FALSE
"GSPT1",2938.15304193094,-0.03481819790668,0.0936939769168938,0.707082291636437,0.807410469850338,FALSE
"HTATIP2",1807.28798565203,0.0352943664654889,0.106287728529282,0.707511191021988,0.807790847665406,FALSE
"CD2BP2",1324.70870472915,-0.0385740679775156,0.11464869435334,0.707520619358648,0.807790847665406,FALSE
"CDKN2B-AS1",6.39863018779922,-0.00442717447714391,0.207291783457467,0.707703009449966,0.80793901190366,FALSE
"STRAP",2264.21725346568,0.0356948035439578,0.103253270449329,0.708006748537742,0.808225680157388,FALSE
"FAM151B",13.6373522965782,0.0473125657989449,0.173176947667894,0.708134488662349,0.808311408965981,FALSE
"HRNR",3.82812175434478,-0.0212934404540114,0.249778206270741,0.708302455275611,0.808443038783692,FALSE
"STK35",575.906260679626,0.0308444539896387,0.0926065673181733,0.708363336793675,0.808452433214426,FALSE
"NFIX",292.183727686001,0.0406045740260084,0.138896166493144,0.70848884363144,0.808535577403253,FALSE
"CHFR",404.649143211557,-0.0302798940726146,0.0865523961182867,0.708835435925315,0.808870995736713,FALSE
"LITAF",3122.10521880115,-0.0371145776954408,0.112824372640733,0.709060075370905,0.809067210917756,FALSE
"RASAL2-AS1",8.75277750986776,-0.0472887497180473,0.178615175008837,0.709196087692133,0.809102156661914,FALSE
"KRT12",5.50312954410353,-0.0138017442168928,0.247133959721359,0.709159703614303,0.809102156661914,FALSE
"KNSTRN",395.341703613134,-0.0364993195177843,0.107507192592584,0.709652792477518,0.809491542724745,FALSE
"PPP1R16B",21.0326678901488,0.0450213436388856,0.15019523200967,0.709695548561414,0.809491542724745,FALSE
"MYRIP",7.66591650140547,-0.0217575984618724,0.215724438675901,0.709630711208802,0.809491542724745,FALSE
"ABCC4",647.108101368839,-0.0378972265511338,0.127082672763992,0.70993422637842,0.809703635596869,FALSE
"C1orf116",2522.12494035655,0.044967155408347,0.163749254372201,0.710147077664102,0.809886243132226,FALSE
"FAM219B",754.135703257939,0.0381629357289543,0.108217983329768,0.710307922385294,0.809949364935852,FALSE
"FAM13A",235.694379940566,0.044684590391142,0.165527009808744,0.710295367762367,0.809949364935852,FALSE
"FLJ23867",944.211596402945,0.0410156368936292,0.131296001133648,0.710674355830671,0.810126557815884,FALSE
"TMEM63C",58.3841590546,0.0454855446696364,0.152812926770116,0.710579490508786,0.810126557815884,FALSE
"MARK4",456.40959265359,-0.0359312275722301,0.112793051139177,0.710625384490916,0.810126557815884,FALSE
"FBLL1",29.813513086567,0.0405479336924065,0.21630931878588,0.710554871725246,0.810126557815884,FALSE
"PRKCZ",311.6605793626,-0.0470148964759367,0.164892784267899,0.710872679648443,0.810172195947587,FALSE
"PITPNM2",254.841355930652,-0.0322089193085159,0.0932452108471969,0.710772913241034,0.810172195947587,FALSE
"SPEF2",51.7067953586502,0.0424178045957964,0.133006087962587,0.710859804398546,0.810172195947587,FALSE
"FUBP1",1981.79920311424,0.0420060488408417,0.137921699901916,0.711347765224001,0.810653475954768,FALSE
"HIST1H2AK",4.30506569183249,-0.0368387490697779,0.228381745870711,0.711579287226542,0.810857139544604,FALSE
"PRRX1",1.57662259382223,-0.0222149137718514,0.234012300622545,0.71170909321067,0.810928902871172,FALSE
"GALNT6",358.662538436493,0.0446438225640032,0.143019628047349,0.711747888244532,0.810928902871172,FALSE
"ARL4A",333.278621197752,0.0369474856724751,0.115920778935038,0.711816981736622,0.810947451741047,FALSE
"LINC00674",706.794921292635,0.0317361664761912,0.0918556188295563,0.712039761466353,0.811141074064534,FALSE
"FLRT1",6.54123925344009,0.0240559481543973,0.242310435008953,0.712129528869843,0.811183153990834,FALSE
"NBPF15",99.9200528903252,-0.0456003225555613,0.192563595635711,0.712193057696846,0.811195341661232,FALSE
"TRIM9",143.194205024503,0.0457232526916421,0.15122584222289,0.71237974580829,0.811347796831797,FALSE
"ZSCAN4",1.66719027769791,0.0733378086398571,0.263145808508379,0.712668333602426,0.81161627697584,FALSE
"SNTB2",383.357846218975,0.0409519131242686,0.127168773298878,0.713053457147006,0.8119946480638,FALSE
"RMND5A",520.357124913091,0.0323976016875467,0.095032900866415,0.713330001027554,0.812249326346169,FALSE
"CHORDC1",776.332307527874,-0.0469403869267451,0.154427237816882,0.713691284479849,0.812540199687705,FALSE
"PCDHGA1",5.65966498571999,-0.0421621817662487,0.202227983994237,0.713691023276427,0.812540199687705,FALSE
"ABLIM1",1279.9534301128,0.0316978102895517,0.088402180000663,0.713965631854102,0.812677451263617,FALSE
